Date,Open,High,Low,Close,Adj Close,Volume
2012-01-24,60.728573,60.728573,59.935715,54.244244,60.058571,136909500
2012-01-25,64.919998,64.921425,63.389999,57.631199,63.808571,239578500
2012-01-26,64.051430,64.112854,63.305714,57.369267,63.518570,80996300
2012-01-27,63.477142,64.068573,63.395714,57.711193,63.897144,74927300
2012-01-30,63.672855,64.842857,63.627144,58.450512,64.715714,94835300
2012-01-31,65.084282,65.462860,64.724289,58.898239,65.211426,97920900
2012-02-01,65.487144,65.570000,65.078575,58.860821,65.169998,67511500
2012-02-02,65.128571,65.309998,64.854286,58.722767,65.017143,46699100
2012-02-03,65.328575,65.714287,65.080002,59.311134,65.668571,71649900
2012-02-06,65.482857,66.425713,65.457146,59.864655,66.281425,62353200
2012-02-07,66.464287,67.107140,66.368568,60.491726,66.975716,79055900
2012-02-08,67.214287,68.112854,67.099998,61.504589,68.097145,101972500
2012-02-09,68.680000,70.964287,68.651428,63.632240,70.452858,221053700
2012-02-10,70.137146,71.088570,69.792854,63.664501,70.488571,157825500
2012-02-13,71.361427,71.975716,71.012856,64.848984,71.800003,129304000
2012-02-14,72.094284,72.794289,71.714287,65.734100,72.779999,115099600
2012-02-15,73.465714,75.184288,70.984283,64.212868,71.095711,376530000
2012-02-16,70.214287,72.127144,69.518570,64.798653,71.744286,236138000
2012-02-17,71.872856,72.538574,71.471428,64.787025,71.731430,133951300
2012-02-21,72.411430,73.550003,72.017143,66.429543,73.550003,151398800
2012-02-22,73.297142,73.641426,72.724289,66.195999,73.291428,120825600
2012-02-23,73.582855,73.975716,72.785713,66.628242,73.769997,142006900
2012-02-24,74.238571,74.699997,74.091431,67.404991,74.629997,103768000
2012-02-27,74.472855,75.500000,73.754288,67.837250,75.108574,136895500
2012-02-28,75.422859,76.487144,75.121429,69.082344,76.487144,150096800
2012-02-29,77.365715,78.230003,76.528572,69.989418,77.491432,238002800
2012-03-01,78.309998,78.315712,76.967140,70.251305,77.781425,170817500
2012-03-02,77.748573,78.114288,77.502853,70.342949,77.882858,107928100
2012-03-05,77.917145,78.211426,75.142860,68.792038,76.165718,202281100
2012-03-06,74.808571,76.241432,73.745712,68.417847,75.751427,202559700
2012-03-07,76.685715,76.825714,74.757141,68.473335,75.812859,199630200
2012-03-08,76.384285,77.570000,76.017143,69.931335,77.427139,129114300
2012-03-09,77.744286,78.248573,77.587143,70.341652,77.881432,104729800
2012-03-12,78.425713,78.857140,78.142860,71.222900,78.857140,101820600
2012-03-13,79.648575,81.168571,79.392860,73.300224,81.157143,172713800
2012-03-14,82.578575,84.959999,82.199997,76.071724,84.225716,354711000
2012-03-15,85.658569,85.715714,82.650002,75.553040,83.651428,289929500
2012-03-16,83.531425,84.171425,82.571426,75.554337,83.652855,206371900
2012-03-19,85.481430,85.967140,84.150002,77.558121,85.871429,225309000
2012-03-20,85.644287,86.699997,84.497147,78.185188,86.565712,204165500
2012-03-21,86.105713,87.092857,85.915718,77.738777,86.071426,161010500
2012-03-22,85.397141,86.357140,85.075714,77.331047,85.620003,155967700
2012-03-23,85.784286,85.971428,84.914284,76.906555,85.150002,107622200
2012-03-26,85.684288,86.735718,85.037140,78.316795,86.711426,148935500
2012-03-27,86.597145,88.040001,86.580002,79.284500,87.782860,151782400
2012-03-28,88.339996,88.778572,87.187141,79.689644,88.231430,163865100
2012-03-29,87.540001,88.080002,86.747147,78.688408,87.122856,152059600
2012-03-30,86.967140,87.222855,85.419998,77.358154,85.650002,182759500
2012-04-02,85.975716,88.395714,85.768570,79.819962,88.375717,149587900
2012-04-03,89.614288,90.315712,88.930000,81.199257,89.902855,208639900
2012-04-04,89.192856,89.408569,88.142860,80.552856,89.187141,143245200
2012-04-05,89.568573,90.665718,89.057144,81.761826,90.525711,160324500
2012-04-09,89.447144,91.405716,89.328575,82.090828,90.889999,149384200
2012-04-10,91.418571,92.000000,89.428574,81.085724,89.777145,222431300
2012-04-11,90.885712,90.981430,89.048569,80.796707,89.457146,174153700
2012-04-12,89.285713,90.190002,88.642860,80.354141,88.967140,153584200
2012-04-13,89.158569,89.242859,86.215714,78.091011,86.461426,214911200
2012-04-16,87.151428,87.182854,82.607140,74.852440,82.875717,262696700
2012-04-17,82.705711,87.142860,81.701431,78.667747,87.099998,256382000
2012-04-18,87.674286,88.607140,86.101425,78.492287,86.905716,238632800
2012-04-19,85.745712,86.389999,83.502853,75.795631,83.919998,208679800
2012-04-20,84.482857,84.945717,81.488571,73.929886,81.854286,257746300
2012-04-23,81.515717,82.381432,79.517143,73.764725,81.671425,241632300
2012-04-24,80.372856,81.098572,79.285713,72.291245,80.040001,269037300
2012-04-25,87.948570,88.285713,86.571426,78.706467,87.142860,226444400
2012-04-26,87.752853,87.812859,86.018570,78.409706,86.814285,134017100
2012-04-27,86.438568,86.597145,85.785713,77.803276,86.142860,101680600
2012-04-30,85.400002,85.485718,83.285713,75.349182,83.425713,126536200
2012-05-01,83.557144,85.251427,83.032860,75.110481,83.161430,152749800
2012-05-02,82.891426,83.914284,82.694283,75.607231,83.711426,106847300
2012-05-03,84.357140,84.485718,82.900002,75.070496,83.117142,97637400
2012-05-04,82.440002,82.622856,80.738571,72.932503,80.750000,132498100
2012-05-07,80.214287,81.824287,80.175713,73.478302,81.354286,115029600
2012-05-08,81.368568,81.642860,79.818573,73.310570,81.168571,124313000
2012-05-09,80.528572,81.997147,80.121429,73.439568,81.311432,120176000
2012-05-10,82.082855,82.268570,81.205711,73.612480,81.502853,83300000
2012-05-11,80.714287,82.067146,80.621429,73.120903,80.958572,99886500
2012-05-14,80.367142,81.072861,79.657143,72.025421,79.745712,88156600
2012-05-15,80.207146,80.459999,78.821426,71.373848,79.024284,119084000
2012-05-16,79.150002,79.555717,77.291428,70.459061,78.011429,140224000
2012-05-17,77.901428,78.214287,75.731430,68.399803,75.731430,179305000
2012-05-18,76.279999,77.629997,74.597145,68.433350,75.768570,183073100
2012-05-21,76.357140,80.220001,76.292854,72.420273,80.182854,157776500
2012-05-22,81.364288,81.982857,78.940002,71.864166,79.567146,173717600
2012-05-23,79.642860,81.828575,79.032860,73.617638,81.508568,146224400
2012-05-24,82.267143,82.357140,80.175713,72.941528,80.760002,124057500
2012-05-25,80.655716,80.835716,79.781425,72.550591,80.327141,82126800
2012-05-29,81.557144,82.000000,80.758568,73.838280,81.752853,95127200
2012-05-30,81.314285,82.855713,80.937141,74.728561,82.738571,132357400
2012-05-31,82.962860,83.071426,81.637146,74.542755,82.532860,122918600
2012-06-01,81.308571,81.807144,80.074287,72.382874,80.141426,130246900
2012-06-04,80.214287,81.071426,78.357140,72.808640,80.612854,139248900
2012-06-05,80.181427,80.924286,79.761429,72.620270,80.404289,97053600
2012-06-06,81.110001,81.978569,80.785713,73.733780,81.637146,100363900
2012-06-07,82.470001,82.474289,81.500000,73.767319,81.674286,94941700
2012-06-08,81.657143,82.940002,81.285713,74.876953,82.902855,86879100
2012-06-11,83.959999,84.071426,81.518570,73.696350,81.595711,147816200
2012-06-12,82.065712,82.374283,80.957146,74.340187,82.308571,108845100
2012-06-13,82.074287,82.639999,81.482857,73.824089,81.737144,73395000
2012-06-14,81.605713,81.928574,81.037140,73.742783,81.647141,86393300
2012-06-15,81.571426,82.088570,81.364288,74.078285,82.018570,83813800
2012-06-18,81.565712,83.984283,81.481430,75.581421,83.682854,110103000
2012-06-19,83.342857,84.285713,83.300003,75.791748,83.915718,90351100
2012-06-20,84.029999,84.178574,82.971428,75.576248,83.677139,89735800
2012-06-21,83.634285,84.031425,82.491432,74.535019,82.524284,81587800
2012-06-22,82.720001,83.169998,82.202858,75.106621,83.157143,71117900
2012-06-25,82.471428,82.828575,81.481430,73.644737,81.538574,76095600
2012-06-26,81.618568,82.070000,81.047142,73.807335,81.718575,69134100
2012-06-27,82.142860,82.391426,81.702858,74.126007,82.071426,50749300
2012-06-28,81.667145,82.000000,80.801430,73.422813,81.292854,70709100
2012-06-29,82.571426,83.428574,82.035713,75.351761,83.428574,105375200
2012-07-02,83.532860,84.781425,83.371429,76.451080,84.645714,100023000
2012-07-03,84.982857,85.714287,84.857140,77.340065,85.629997,60428200
2012-07-05,85.794289,87.762856,85.664284,78.698715,87.134285,121095800
2012-07-06,86.727142,86.919998,85.940002,78.174866,86.554283,104732600
2012-07-09,86.471428,87.699997,86.301430,79.208366,87.698570,94851400
2012-07-10,88.281425,88.552856,86.472855,78.475517,86.887146,127989400
2012-07-11,86.588570,86.808571,85.317146,77.987793,86.347145,117330500
2012-07-12,85.748573,86.209999,84.668571,77.274277,85.557144,107010400
2012-07-13,86.135712,86.741432,85.714287,78.057465,86.424286,77856800
2012-07-16,86.445717,87.374283,86.431427,78.307785,86.701431,75315100
2012-07-17,87.255714,87.357140,86.164284,78.311630,86.705711,73406200
2012-07-18,86.655716,86.905716,86.222855,78.223915,86.608574,63175000
2012-07-19,87.325714,87.907143,86.571426,79.263878,87.760002,109215400
2012-07-20,87.575714,87.777145,86.242859,77.971016,86.328575,99367800
2012-07-23,84.914284,86.557144,83.958572,77.910362,86.261429,121993900
2012-07-24,86.768570,87.097145,85.501427,77.534904,85.845711,141283100
2012-07-25,82.065712,82.971428,81.428574,74.186653,82.138573,219328200
2012-07-26,82.822861,82.914284,81.480003,74.175034,82.125717,101658200
2012-07-27,82.144287,83.690002,81.655716,75.501434,83.594284,100984100
2012-07-30,84.417145,85.634285,83.974289,76.774933,85.004288,94785600
2012-07-31,86.175713,87.385712,86.102859,78.804535,87.251427,115581900
2012-08-01,87.987144,88.057144,86.142860,78.294853,86.687141,96125400
2012-08-02,86.120003,87.241432,85.750000,78.421318,86.827141,83039600
2012-08-03,87.661430,88.282860,87.365715,79.441917,87.957146,86230200
2012-08-06,88.184288,89.267143,87.894287,80.325760,88.935715,75525800
2012-08-07,88.967140,89.285713,88.291428,80.114159,88.701431,72611700
2012-08-08,88.484283,89.125717,88.157143,79.978683,88.551430,61176500
2012-08-09,88.264282,88.818573,88.257141,80.434799,88.675713,55410600
2012-08-10,88.387146,88.822861,88.385712,80.560493,88.814285,48734700
2012-08-13,89.055717,90.000000,89.035713,81.636009,90.000000,69708100
2012-08-14,90.267143,91.230003,90.029999,81.855003,90.241432,85042300
2012-08-15,90.185715,90.571426,89.678574,81.743568,90.118568,64335600
2012-08-16,90.172859,90.965714,90.071426,82.457558,90.905716,63633500
2012-08-17,91.428574,92.598572,91.258568,83.982719,92.587143,110690300
2012-08-20,92.858574,95.021431,92.842857,86.190788,95.021431,153346200
2012-08-21,95.831429,96.411430,92.904289,85.012894,93.722855,203179900
2012-08-22,93.488571,95.571426,92.587143,86.672821,95.552856,141330700
2012-08-23,95.158569,95.699997,94.449997,85.864235,94.661430,105032200
2012-08-24,94.215714,95.639999,93.650002,85.940689,94.745712,109335100
2012-08-27,97.141426,97.267143,96.220001,87.555267,96.525711,106752100
2012-08-28,96.425713,96.585716,95.809998,87.441231,96.400002,66854200
2012-08-29,96.464287,96.809998,96.085716,87.268898,96.209999,50701700
2012-08-30,95.805717,95.935715,94.692856,86.024910,94.838570,75674900
2012-08-31,95.321426,95.514282,93.892860,86.202446,95.034286,84580300
2012-09-04,95.108574,96.448570,94.928574,87.463264,96.424286,91973000
2012-09-05,96.510002,96.621429,95.657143,86.849060,95.747147,84093800
2012-09-06,96.167145,96.898575,95.828575,87.631737,96.610001,97799100
2012-09-07,96.864288,97.497147,96.538574,88.172066,97.205711,82416600
2012-09-10,97.207146,97.612854,94.585716,85.878487,94.677139,121999500
2012-09-11,95.015717,95.728569,93.785713,85.599899,94.370003,125995800
2012-09-12,95.264282,95.699997,93.714287,86.792038,95.684288,178058300
2012-09-13,96.767143,97.928574,96.395714,88.501221,97.568573,149590000
2012-09-14,98.565712,99.568573,98.269997,89.576729,98.754288,150118500
2012-09-17,99.907143,99.971428,99.230003,90.678177,99.968575,99507800
2012-09-18,99.982857,100.332855,99.488571,90.954178,100.272858,93375800
2012-09-19,100.037140,100.570000,99.938568,90.978806,100.300003,81718700
2012-09-20,99.879997,100.008568,99.088570,90.538239,99.814285,84142100
2012-09-21,100.344284,100.724289,99.908569,90.718315,100.012856,142897300
2012-09-24,98.122856,99.302856,97.571426,89.513222,98.684288,159941600
2012-09-25,98.322861,98.968575,96.142860,87.277954,96.220001,129697400
2012-09-26,95.534286,96.098572,94.457146,86.194664,95.025711,144125800
2012-09-27,94.898575,97.452858,94.335716,88.286095,97.331429,148522500
2012-09-28,96.964287,97.301430,95.250000,86.443481,95.300003,133777700
2012-10-01,95.879997,96.678574,93.785713,85.444389,94.198570,135898700
2012-10-02,94.544289,95.192856,92.949997,85.693199,94.472855,156998100
2012-10-03,94.980003,95.980003,94.661430,87.007156,95.921425,106070300
2012-10-04,95.892860,96.321426,95.078575,86.404594,95.257141,92681400
2012-10-05,95.028572,95.142860,93.040001,84.563240,93.227142,148501500
2012-10-08,92.411430,92.508568,90.872856,82.694695,91.167145,159498500
2012-10-09,91.235718,91.498573,89.078575,82.394043,90.835716,209649300
2012-10-10,91.391426,92.139999,91.000000,83.049736,91.558571,127589000
2012-10-11,92.357140,92.457146,89.728569,81.389793,89.728569,136520300
2012-10-12,89.937141,90.768570,89.328575,81.598427,89.958572,115003700
2012-10-15,90.335716,90.732857,89.121429,82.252823,90.680000,108125500
2012-10-16,90.767143,92.900002,90.142860,84.200417,92.827141,137442900
2012-10-17,92.695717,93.255714,92.000000,83.529182,92.087143,97259400
2012-10-18,91.370003,91.722855,90.000000,81.978119,90.377144,119156100
2012-10-19,90.150002,90.252853,87.088570,79.023666,87.120003,186021500
2012-10-22,87.488571,90.768570,87.251427,82.158211,90.575714,136682700
2012-10-23,90.142860,90.557144,87.385712,79.479767,87.622856,176786400
2012-10-24,88.777145,89.507141,87.234283,79.929436,88.118568,139631800
2012-10-25,88.571426,88.857140,86.507141,78.984772,87.077141,164081400
2012-10-26,87.061432,87.714287,84.428574,78.266899,86.285713,254608200
2012-10-31,84.982857,85.994286,83.957146,77.142151,85.045715,127500800
2012-11-01,85.459999,86.142860,84.881432,77.300232,85.220001,90324500
2012-11-02,85.127144,85.278572,82.107140,74.742294,82.400002,149843400
2012-11-05,83.360001,83.967140,82.514282,75.755615,83.517143,132283900
2012-11-06,84.318573,84.391426,82.870003,75.526268,83.264282,93729300
2012-11-07,81.977142,82.077141,79.392860,72.636436,79.714287,198412200
2012-11-08,80.089996,80.318573,76.470001,70.000412,76.821426,264036500
2012-11-09,77.202858,79.268570,76.245712,71.212341,78.151428,232478400
2012-11-12,79.164284,79.214287,76.949997,70.661720,77.547142,128950500
2012-11-13,76.987144,78.639999,76.622856,70.670830,77.557144,133237300
2012-11-14,77.928574,78.207146,76.597145,69.887184,76.697144,119292600
2012-11-15,76.790001,77.071426,74.660004,68.421417,75.088570,197477700
2012-11-16,75.028572,75.714287,72.250000,68.689575,75.382858,316723400
2012-11-19,77.244286,81.071426,77.125717,73.642654,80.818573,205829400
2012-11-20,81.701431,81.707146,79.225716,73.015221,80.129997,160688500
2012-11-21,80.607140,81.052856,79.514282,73.118080,80.242859,93250500
2012-11-23,81.024284,81.714287,80.371429,74.393761,81.642860,68206600
2012-11-26,82.271431,84.285713,81.958572,76.740776,84.218575,157644900
2012-11-27,84.221428,84.345711,82.871429,76.122467,83.540001,133332500
2012-11-28,82.467140,83.685715,81.751427,75.882942,83.277145,130216100
2012-11-29,84.317146,84.892860,83.607140,76.718651,84.194283,128674700
2012-11-30,83.827141,84.057144,83.239998,76.187553,83.611427,97829900
2012-12-03,84.807144,84.941429,83.642860,76.306000,83.741432,91070000
2012-12-04,83.114288,83.114288,81.732857,74.960014,82.264282,139267100
2012-12-05,81.272858,81.321426,76.967140,70.135803,76.970001,261159500
2012-12-06,75.562859,79.044289,74.089996,71.235771,78.177139,294303100
2012-12-07,79.057144,79.314285,75.714287,69.414650,76.178574,196760200
2012-12-10,75.000000,76.930000,74.511429,68.968155,75.688568,157621100
2012-12-11,77.110001,78.508568,76.767143,70.474274,77.341431,148086400
2012-12-12,78.252853,78.285713,76.610001,70.163162,77.000000,121786000
2012-12-13,75.878571,76.805717,75.114288,68.951241,75.669998,156314900
2012-12-14,73.535713,74.018570,72.225716,66.360809,72.827141,252394800
2012-12-17,72.704285,74.285713,71.604286,67.537552,74.118568,189401800
2012-12-18,75.000000,76.414284,74.321426,69.499268,76.271431,156421300
2012-12-19,75.924286,76.242859,75.071426,68.511261,75.187141,112342300
2012-12-20,75.714287,75.742859,74.125717,67.915077,74.532860,120422400
2012-12-21,73.209999,74.238571,72.891426,67.602654,74.190002,149067100
2012-12-24,74.335716,74.892860,74.101425,67.711983,74.309998,43938300
2012-12-26,74.142860,74.208572,73.017143,66.778664,73.285713,75609100
2012-12-27,73.362854,73.750000,72.094284,67.046814,73.580002,113780100
2012-12-28,72.898575,73.497147,72.588570,66.334755,72.798569,88569600
2012-12-31,72.932854,76.485718,72.714287,69.274055,76.024284,164873100
2013-01-02,79.117142,79.285713,77.375717,71.468773,78.432854,140129500
2013-01-03,78.268570,78.524284,77.285713,70.566681,77.442856,88241300
2013-01-04,76.709999,76.947144,75.118568,68.601067,75.285713,148583400
2013-01-07,74.571426,75.614288,73.599998,68.197525,74.842857,121039100
2013-01-08,75.601425,75.984283,74.464287,68.381073,75.044289,114676800
2013-01-09,74.642860,75.001427,73.712860,67.312347,73.871429,101901100
2013-01-10,75.507141,75.531425,73.645714,68.146774,74.787140,150286500
2013-01-11,74.428574,75.045715,74.145714,67.728920,74.328575,87626700
2013-01-14,71.811432,72.500000,71.215714,65.314217,71.678574,183551900
2013-01-15,71.185715,71.284286,69.054283,63.253586,69.417145,219193100
2013-01-16,70.662857,72.777145,70.357140,65.879166,72.298569,172701200
2013-01-17,72.901428,72.964287,71.718575,65.435265,71.811432,113419600
2013-01-18,71.217140,71.745712,70.914284,65.086411,71.428574,118230700
2013-01-22,72.080002,72.554283,70.947144,65.707321,72.110001,115386600
2013-01-23,72.687141,73.570000,72.110001,66.910133,73.430000,215377400
2013-01-24,65.714287,66.532860,64.321426,58.642857,64.357140,365213100
2013-01-25,64.527145,65.175713,62.142857,57.260406,62.840000,302006600
2013-01-28,62.547142,64.744286,62.265713,58.555630,64.261429,196379400
2013-01-29,65.500000,65.742859,64.588570,59.654289,65.467140,142789500
2013-01-30,65.285713,66.085716,64.928574,59.466827,65.261429,104288800
2013-01-31,65.282860,65.611427,64.997147,59.292412,65.070000,79833600
2013-02-01,65.587143,65.639999,64.050003,59.049000,64.802856,134871100
2013-02-04,64.844284,65.134285,63.142857,57.578033,63.188572,119279300
2013-02-05,63.435715,65.677139,63.174286,59.598320,65.405716,143336900
2013-02-06,65.209999,66.642860,64.654289,59.534538,65.335716,148426600
2013-02-07,66.178574,67.142860,64.874283,61.304733,66.888573,176145200
2013-02-08,67.714287,68.401428,66.892860,62.189838,67.854286,158289600
2013-02-11,68.071426,69.277145,67.607140,62.837944,68.561432,129372600
2013-02-12,68.501427,68.911430,66.820000,61.262833,66.842857,152263300
2013-02-13,66.744286,67.662857,66.174286,61.146301,66.715714,118801900
2013-02-14,66.360001,67.377144,66.288574,61.091309,66.655716,88818800
2013-02-15,66.978569,67.165718,65.702858,60.249424,65.737144,97936300
2013-02-19,65.871429,66.104286,64.835716,60.227173,65.712860,108945900
2013-02-20,65.384285,65.384285,64.114288,58.768589,64.121429,119075600
2013-02-21,63.714287,64.167145,63.259998,58.403282,63.722858,111795600
2013-02-22,64.178574,64.514282,63.799999,59.025204,64.401428,82663700
2013-02-25,64.835716,65.017143,63.224285,57.976456,63.257141,93144800
2013-02-26,63.402859,64.505714,62.522858,58.784306,64.138573,125374900
2013-02-27,64.061432,64.634285,62.950001,58.208202,63.509998,146837600
2013-02-28,63.435715,63.981430,63.057144,57.793148,63.057144,80628800
2013-03-01,62.571430,62.597141,61.425713,56.362072,61.495716,138112100
2013-03-04,61.114285,61.171429,59.857143,54.997757,60.007141,145688900
2013-03-05,60.211430,62.169998,60.107143,56.449787,61.591427,159608400
2013-03-06,62.072857,62.178570,60.632858,55.732277,60.808571,115062500
2013-03-07,60.642857,61.715714,60.151428,56.376469,61.511429,117118400
2013-03-08,61.400002,62.204285,61.230000,56.525730,61.674286,97870500
2013-03-11,61.392857,62.715714,60.734287,57.330956,62.552856,118559000
2013-03-12,62.228573,62.697144,61.081429,56.094959,61.204285,116477900
2013-03-13,61.207142,62.071430,60.765713,56.084484,61.192856,101387300
2013-03-14,61.832859,62.091427,61.492859,56.627857,61.785713,75968900
2013-03-15,62.561428,63.461430,62.464287,58.089058,63.380001,160990200
2013-03-18,63.064285,65.351425,63.028572,59.668091,65.102859,151549300
2013-03-19,65.642860,65.852859,64.071426,59.507042,64.927139,131693800
2013-03-20,65.345711,65.375717,64.227142,59.191498,64.582855,77165200
2013-03-21,64.317146,65.425713,64.300003,59.276600,64.675713,95813900
2013-03-22,64.940002,66.014282,64.730003,60.478561,65.987144,98776300
2013-03-25,66.384285,67.135712,65.968575,60.697208,66.225716,125283900
2013-03-26,66.491432,66.548569,65.790001,60.377747,65.877144,73573500
2013-03-27,65.208572,65.257141,64.389999,59.191498,64.582855,82809300
2013-03-28,64.260002,64.545715,63.088570,57.958122,63.237144,110709900
2013-04-01,63.128571,63.385715,61.105713,56.157814,61.272858,97433000
2013-04-02,61.085712,62.591427,60.914288,56.273026,61.398571,132379800
2013-04-03,61.624287,62.468571,61.472858,56.561077,61.712856,90804000
2013-04-04,61.965714,62.142857,60.750000,56.001999,61.102856,89611900
2013-04-05,60.642857,60.707142,59.954285,55.410194,60.457142,95923800
2013-04-08,60.692856,61.071430,60.355713,55.804298,60.887142,75207300
2013-04-09,60.908573,61.214287,60.392857,55.905109,60.997143,76653500
2013-04-10,61.157143,62.437141,60.858570,57.045521,62.241428,93982000
2013-04-11,61.959999,62.570000,61.599998,56.867455,62.047142,82091100
2013-04-12,62.021427,62.021427,61.298573,56.274345,61.400002,59653300
2013-04-15,61.000000,61.127144,59.935715,54.971573,59.978573,79380000
2013-04-16,60.224285,60.944286,60.081429,55.808224,60.891430,76442800
2013-04-17,60.038570,60.085712,56.872856,52.739201,57.542858,236264000
2013-04-18,57.855713,57.970001,55.677143,51.331673,56.007141,166574800
2013-04-19,55.424286,57.085712,55.014286,51.132664,55.790001,152318600
2013-04-22,56.091427,57.457142,55.895714,52.198452,56.952858,107480100
2013-04-23,57.712856,58.340000,56.972858,53.175190,58.018570,166059600
2013-04-24,56.220001,59.321430,56.071430,53.087463,57.922855,242412800
2013-04-25,58.747143,59.134285,58.142857,53.469784,58.340000,96209400
2013-04-26,58.544285,59.824287,58.321430,54.624603,59.599998,191024400
2013-04-29,60.064285,61.945713,60.000000,56.316235,61.445713,160081600
2013-04-30,62.157143,63.607143,61.724285,57.973831,63.254284,172884600
2013-05-01,63.494286,63.561428,62.055714,57.516872,62.755714,126727300
2013-05-02,63.111427,64.084282,62.947144,58.332584,63.645714,105457100
2013-05-03,64.472855,64.747147,64.164284,58.916534,64.282860,90325200
2013-05-06,65.101425,66.028572,64.901428,60.321430,65.815712,124160400
2013-05-07,66.424286,66.535713,64.814285,60.053032,65.522858,120938300
2013-05-08,65.577141,66.481430,65.115715,60.731247,66.262856,118149500
2013-05-09,65.687141,66.142860,65.082855,60.201416,65.252853,99621900
2013-05-10,65.424286,65.672859,64.354286,59.700584,64.709999,83713000
2013-05-13,64.501427,65.414284,64.500000,59.933872,64.962860,79237200
2013-05-14,64.835716,65.028572,63.164288,58.499912,63.408573,111779500
2013-05-15,62.737144,63.000000,60.337143,56.521614,61.264286,185403400
2013-05-16,60.462856,62.549999,59.842857,57.276825,62.082859,150801000
2013-05-17,62.721428,62.869999,61.572857,57.102844,61.894287,106976100
2013-05-20,61.701427,63.685715,61.442856,58.377335,63.275715,112894600
2013-05-21,62.592857,63.639999,62.028572,57.946354,62.808571,114005500
2013-05-22,63.435715,64.050003,62.602856,58.169090,63.049999,110759600
2013-05-23,62.278572,63.737144,62.255714,58.273209,63.162857,88255300
2013-05-24,62.978573,63.665714,62.908573,58.669918,63.592857,69041700
2013-05-28,64.271431,64.444283,62.978573,58.180950,63.062859,96536300
2013-05-29,62.857143,63.928570,62.771427,58.643562,63.564285,82644100
2013-05-30,63.664288,64.928574,63.501427,59.517384,64.511429,88379900
2013-05-31,64.642860,65.300003,64.214287,59.273563,64.247147,96075700
2013-06-03,64.389999,64.622856,63.211430,59.404041,64.388573,93088100
2013-06-04,64.745712,64.918571,63.912857,59.218201,64.187141,73182200
2013-06-05,63.664288,64.388573,63.387142,58.664639,63.587143,72647400
2013-06-06,63.638573,63.857143,62.007141,57.788189,62.637142,104233500
2013-06-07,62.357143,63.320000,61.824287,58.229721,63.115715,101133900
2013-06-10,63.532856,64.154289,62.400002,57.844868,62.698570,112538300
2013-06-11,62.248573,63.251427,61.902859,57.674843,62.514286,71528100
2013-06-12,62.785713,63.035713,61.642857,56.961819,61.741428,66306800
2013-06-13,61.785713,62.448570,61.250000,57.458694,62.279999,71458100
2013-06-14,62.200001,62.327145,61.214287,56.679771,61.435715,67966500
2013-06-17,61.634285,62.242859,61.480000,56.936783,61.714287,64853600
2013-06-18,61.651428,62.128571,61.458572,56.906464,61.681427,48756400
2013-06-19,61.628571,61.665714,60.428570,55.750591,60.428570,77735000
2013-06-20,59.900002,60.854286,59.310001,54.938721,59.548573,89327700
2013-06-21,59.784286,60.000000,58.299999,54.498512,59.071430,120279600
2013-06-24,58.200001,58.380001,56.864285,53.054005,57.505714,120186500
2013-06-25,57.957142,58.255714,56.975716,53.065857,57.518570,78540700
2013-06-26,57.700001,57.827145,56.522858,52.464867,56.867142,91931000
2013-06-27,57.035713,57.341427,56.220001,51.899441,56.254284,84311500
2013-06-28,55.908573,57.181427,55.552856,52.261902,56.647144,144629100
2013-07-01,57.527142,58.895714,57.317142,53.934414,58.459999,97763400
2013-07-02,58.565716,60.232857,58.495716,55.156181,59.784286,117466300
2013-07-03,60.122856,60.425713,59.635715,55.460636,60.114285,60232200
2013-07-05,60.055714,60.470001,59.335712,55.015156,59.631428,68506200
2013-07-08,60.015713,60.142857,58.664288,54.702801,59.292858,74534600
2013-07-09,59.085712,60.500000,58.625713,55.664921,60.335712,88146100
2013-07-10,59.942856,60.685715,59.750000,55.451416,60.104286,70351400
2013-07-11,60.421429,61.178570,60.167141,56.316010,61.041428,81573100
2013-07-12,61.092857,61.398571,60.487144,56.213207,60.930000,69890800
2013-07-15,60.715714,61.637142,60.685715,56.335766,61.062859,60479300
2013-07-16,60.931427,61.529999,60.595715,56.699543,61.457142,54134500
2013-07-17,61.385715,61.745716,61.174286,56.714043,61.472858,49747600
2013-07-18,61.911430,62.124287,61.515713,56.905144,61.680000,54719700
2013-07-19,61.871429,61.997143,60.621429,56.007595,60.707142,67180400
2013-07-22,61.351429,61.392857,60.781429,56.186848,60.901428,51949100
2013-07-23,60.857143,60.994286,59.815716,55.222076,59.855713,92348900
2013-07-24,62.704285,63.512856,62.180000,58.058376,62.930000,147984200
2013-07-25,62.957142,63.057144,62.258572,57.793461,62.642857,57373400
2013-07-26,62.185715,63.005714,62.048573,58.121647,62.998573,50038100
2013-07-29,62.971428,64.284286,62.885715,59.017876,63.970001,62014400
2013-07-30,64.279999,65.307144,64.175713,59.746723,64.760002,77355600
2013-07-31,64.998573,65.334282,64.204285,59.642593,64.647141,80739400
2013-08-01,65.107140,65.257141,64.751427,60.189548,65.239998,51562700
2013-08-02,65.430000,66.121429,65.237144,60.961891,66.077141,68695900
2013-08-05,66.384285,67.238571,66.021431,61.872612,67.064285,79713900
2013-08-06,66.860001,67.412857,66.024284,61.319054,66.464287,83714400
2013-08-07,66.257141,66.714287,65.967140,61.283482,66.425713,74714500
2013-08-08,66.265717,66.300003,65.421425,61.161423,65.858574,63944300
